year,respondent_id,weight,gender,age,education,income_quintile,employment_status,area_type,has_account,has_bank_account,has_mobile_money,has_digital_account,did_save,did_borrow,owns_mobile_phone,uses_internet,receives_pension,receives_remittances,any_digital_payment
2021,131719131,1.15719802786907,Male,29.0,Primary or less,1,0,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,175893556,0.310111606311036,Male,22.0,Secondary,5,1,Rural,1,1,1,,1,1,1.0,1,4,1.0,1
2021,114307978,0.846162258698859,Female,40.0,Primary or less,5,1,Rural,0,0,0,,0,0,1.0,2,4,5.0,0
2021,138690318,1.06768879489957,Female,40.0,Primary or less,1,1,Rural,0,0,0,,0,1,0.0,2,4,3.0,0
2021,180201627,2.68811035350438,Female,25.0,Primary or less,2,1,Rural,0,0,0,,0,1,0.0,2,4,5.0,0
2021,136581879,0.875116347090249,Male,32.0,Secondary,4,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,177544204,2.28495482694092,Female,56.0,Primary or less,1,1,Rural,0,0,0,,0,1,1.0,2,4,1.0,0
2021,203733546,0.407633032303634,Male,19.0,Secondary,5,1,Urban,1,1,0,,0,0,1.0,1,4,2.0,0
2021,188061952,2.14549272508459,Male,58.0,Primary or less,1,1,Rural,0,0,0,,0,1,0.0,2,4,5.0,0
2021,169278566,2.1568482218255,Female,35.0,Primary or less,4,1,Urban,1,0,1,,1,1,1.0,2,4,1.0,1
2021,171049459,0.810359254751032,Female,35.0,Secondary,2,1,Urban,0,0,0,,0,1,1.0,2,4,4.0,0
2021,128264195,0.974615949978552,Female,52.0,Secondary,4,1,Urban,1,1,1,,0,1,1.0,1,4,1.0,1
2021,134723995,0.698666561287485,Male,21.0,Secondary,3,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,130072083,0.810359254751032,Female,38.0,Secondary,3,1,Rural,1,0,1,,0,1,1.0,1,4,1.0,1
2021,132955467,0.724979826243263,Female,33.0,Secondary,4,1,Urban,1,0,1,,1,1,1.0,1,4,2.0,1
2021,188200426,0.266955458856948,Female,40.0,Secondary,5,1,Rural,1,1,1,,1,0,1.0,1,4,1.0,1
2021,170021017,1.81493643283963,Male,37.0,Primary or less,3,0,Urban,0,0,0,,0,0,1.0,2,4,4.0,0
2021,189722576,0.346771984300697,Male,30.0,Secondary,5,1,Urban,1,0,1,,1,0,1.0,1,4,1.0,1
2021,138605738,1.07524414140175,Female,30.0,Primary or less,2,0,Rural,0,0,0,,1,0,1.0,2,4,5.0,0
2021,133522299,0.554707119522161,Male,42.0,Secondary,5,1,Rural,1,0,1,,1,0,1.0,2,4,1.0,1
2021,179459573,0.561606426841131,Female,39.0,Primary or less,2,1,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,187194008,0.819703829017188,Male,70.0,Primary or less,2,0,Rural,0,0,0,,0,1,0.0,2,4,5.0,0
2021,161936016,1.56177316214383,Male,50.0,Primary or less,1,0,Rural,0,0,0,,0,1,0.0,2,4,5.0,0
2021,170485771,1.15313549602245,Female,51.0,Primary or less,3,1,Rural,0,0,0,,0,0,1.0,2,4,5.0,0
2021,148957606,0.704161862673467,Male,23.0,Secondary,1,0,Rural,0,0,0,,1,1,1.0,2,4,5.0,0
2021,129134461,0.266955458856948,Female,40.0,Secondary,5,1,Urban,1,1,1,,1,1,1.0,1,4,5.0,1
2021,145660355,0.266955458856948,Female,29.0,Secondary,5,1,Rural,1,1,0,,0,0,1.0,2,4,3.0,1
2021,112612236,2.37899284171939,Female,30.0,Primary or less,4,1,Rural,1,0,1,,1,1,1.0,1,4,1.0,1
2021,145041239,0.576143339060746,Female,36.0,Secondary,2,1,Rural,1,1,0,,1,1,1.0,2,4,5.0,0
2021,181633610,0.605228470034489,Female,65.0,Primary or less,3,0,Rural,0,0,0,,1,0,1.0,2,4,5.0,0
2021,139420864,2.04931147842205,Male,19.0,Primary or less,1,1,Rural,0,0,0,,1,0,1.0,1,4,5.0,0
2021,202367036,0.883302819866038,Female,16.0,Secondary,5,0,Urban,1,0,1,,1,0,0.0,1,4,4.0,1
2021,123491980,1.22958688705323,Male,23.0,Primary or less,2,0,Rural,0,0,0,,0,0,0.0,2,4,3.0,0
2021,162472851,0.968490646954512,Male,47.0,Primary or less,1,1,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,172461511,1.07425688779044,Male,18.0,Secondary,3,0,Rural,0,0,0,,0,1,1.0,2,4,3.0,0
2021,178784882,1.28049025982962,Female,45.0,Secondary,4,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,166322561,0.907515633600979,Male,19.0,Secondary,5,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,168954475,1.4911022594065,Male,27.0,Secondary,2,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,133779089,0.29185455946303,Male,27.0,Secondary,2,0,Rural,0,0,0,,0,1,1.0,1,4,5.0,0
2021,162948628,0.704158846249084,Female,38.0,Tertiary+,5,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,166518724,0.654183889067583,Male,31.0,Secondary,4,1,Urban,1,0,1,,1,1,1.0,2,4,2.0,1
2021,149591517,0.478599180978158,Male,28.0,Secondary,3,1,Rural,1,0,1,,1,1,1.0,1,4,1.0,1
2021,204752335,0.324871983326184,Female,47.0,Secondary,5,0,Rural,0,0,0,,1,1,1.0,2,4,1.0,0
2021,191555526,0.266955458856948,Male,28.0,Tertiary+,5,1,Urban,1,1,0,,1,0,1.0,1,4,1.0,1
2021,189200553,0.339369698066462,Male,27.0,Secondary,5,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,193843608,0.54418757713167,Female,46.0,Primary or less,4,1,Rural,0,0,0,,1,1,0.0,2,4,3.0,0
2021,126454012,0.341635166256595,Male,28.0,Secondary,4,0,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,192311558,0.893339222485169,Female,42.0,Secondary,4,1,Urban,1,0,1,,1,1,1.0,2,4,5.0,1
2021,136208795,0.479923772474018,Female,36.0,Secondary,5,1,Urban,1,1,1,,1,1,1.0,1,4,2.0,1
2021,199767610,0.456488383344311,Female,19.0,Secondary,4,1,Urban,0,0,0,,1,0,1.0,1,4,1.0,0
2021,159655986,0.479923772474018,Female,36.0,Secondary,5,1,Urban,1,1,0,,1,1,1.0,1,4,2.0,1
2021,149586351,1.02752697747456,Female,17.0,Secondary,2,0,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,143389873,1.5801890070298,Male,48.0,Secondary,3,1,Urban,1,0,1,,1,1,1.0,2,4,1.0,1
2021,154332553,0.3390253946243,Male,23.0,Secondary,5,1,Rural,1,0,1,,1,1,1.0,1,4,1.0,1
2021,195289117,0.709221816737709,Female,38.0,Tertiary+,4,1,Urban,1,1,1,,1,0,1.0,2,4,1.0,1
2021,203036559,0.704558846422013,Female,30.0,Secondary,5,1,Urban,1,1,0,,1,1,1.0,1,4,1.0,1
2021,154241178,0.42249711760408,Male,22.0,Secondary,4,1,Rural,1,0,1,,0,1,0.0,2,4,2.0,1
2021,175949955,0.266955458856948,Female,57.0,Secondary,2,0,Rural,1,1,1,,1,1,0.0,1,4,1.0,1
2021,112892000,1.74043647919483,Female,18.0,Secondary,5,0,Urban,1,1,1,,1,1,1.0,2,4,3.0,1
2021,127763065,0.947952688077668,Female,61.0,Primary or less,4,1,Rural,1,0,1,,0,0,1.0,2,4,5.0,1
2021,113240029,0.674745606948083,Female,27.0,Secondary,2,1,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,151534828,0.753245260881388,Female,22.0,Secondary,1,1,Rural,1,0,1,,1,1,1.0,1,4,1.0,1
2021,207844566,0.540898602343129,Male,24.0,Secondary,2,1,Rural,1,1,1,,1,0,1.0,1,4,5.0,1
2021,183623324,1.2637658683022,Male,34.0,Secondary,5,0,Urban,0,0,0,,0,1,1.0,2,4,2.0,0
2021,180894645,1.90653630648376,Male,24.0,Primary or less,3,0,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,133410965,1.5843785949047,Male,20.0,Secondary,4,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,167144967,0.651158513719985,Female,48.0,Secondary,5,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,172428443,3.00413110804992,Male,16.0,Primary or less,1,0,Urban,0,0,0,,0,0,0.0,2,4,5.0,0
2021,156351370,0.291558461932796,Male,17.0,Secondary,5,1,Urban,1,1,1,,1,0,1.0,2,4,1.0,1
2021,189511359,2.04040912927289,Male,60.0,Primary or less,5,1,Rural,1,0,1,,1,1,1.0,1,4,1.0,1
2021,165269396,0.550301214692095,Female,38.0,Secondary,2,0,Rural,1,0,1,,0,1,0.0,2,4,1.0,1
2021,198084514,0.266955458856948,Female,29.0,Secondary,5,1,Rural,1,1,0,,1,0,1.0,1,4,1.0,1
2021,173989879,0.909367177169183,Female,21.0,Secondary,3,1,Rural,0,0,0,,1,1,1.0,2,4,1.0,0
2021,179693066,1.6969932645976,Male,65.0,Primary or less,5,0,Rural,1,1,0,,1,1,1.0,2,4,5.0,1
2021,184293650,0.50853809193645,Male,22.0,Secondary,2,1,Urban,1,1,0,,1,1,0.0,2,4,1.0,1
2021,146228075,0.959455831159833,Female,49.0,Secondary,5,1,Rural,1,1,0,,1,1,1.0,1,4,2.0,1
2021,113289341,0.938878461665446,Female,36.0,Secondary,3,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,119242395,0.34510739226961,Male,19.0,Secondary,5,0,Rural,0,0,0,,1,0,1.0,1,4,1.0,0
2021,142506468,1.45906377733554,Male,30.0,Primary or less,3,0,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,154795927,1.6286666157542,Female,22.0,Secondary,2,0,Rural,1,0,1,,1,0,1.0,2,4,1.0,1
2021,153324557,0.406929398039833,Female,26.0,Secondary,3,1,Rural,1,0,1,,1,0,1.0,2,4,5.0,1
2021,129770751,0.946005620888937,Female,29.0,Secondary,5,1,Rural,1,1,1,,1,1,1.0,1,4,1.0,1
2021,167025162,0.554195342248205,Female,30.0,Primary or less,1,0,Rural,0,0,0,,0,1,1.0,2,4,5.0,0
2021,142551405,1.10529348723149,Male,28.0,Primary or less,2,1,Rural,0,0,0,,1,1,0.0,2,4,5.0,0
2021,180940825,0.758259520981317,Male,28.0,Secondary,2,0,Urban,0,0,0,,1,1,0.0,2,4,5.0,0
2021,154480641,1.53510146465141,Male,32.0,Secondary,2,1,Rural,0,0,0,,1,1,0.0,2,4,1.0,0
2021,123624666,0.592249932128825,Male,40.0,Secondary,1,1,Urban,1,1,1,,1,0,1.0,1,4,1.0,1
2021,152821123,1.60271294220541,Female,51.0,Primary or less,1,1,Urban,0,0,0,,1,0,1.0,2,4,1.0,0
2021,135214061,0.903261177331475,Male,55.0,Secondary,5,1,Rural,1,0,1,,1,1,1.0,1,4,1.0,1
2021,198670776,0.719885658711027,Female,43.0,Secondary,5,1,Urban,1,0,1,,1,0,1.0,1,4,5.0,1
2021,132869741,1.25041508788531,Female,25.0,Primary or less,4,1,Rural,1,0,1,,1,0,1.0,2,4,1.0,1
2021,132211464,0.266955458856948,Female,27.0,Secondary,5,0,Urban,1,1,0,,1,1,1.0,1,4,1.0,1
2021,147875369,0.578221497623994,Male,58.0,Secondary,5,1,Rural,1,0,1,,0,0,1.0,1,4,1.0,1
2021,191108731,0.753502292114851,Female,24.0,Secondary,5,0,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,166873081,2.85619353367615,Female,63.0,Primary or less,1,0,Rural,0,0,0,,0,1,1.0,2,4,3.0,0
2021,170845482,0.954560037936653,Female,71.0,Secondary,5,0,Urban,1,1,0,,0,0,1.0,2,4,2.0,0
2021,186390730,0.483319884162175,Female,26.0,Tertiary+,4,1,Urban,1,1,1,,1,1,1.0,1,1,1.0,1
2021,173433455,0.3390253946243,Male,23.0,Secondary,4,1,Urban,1,1,1,,1,0,1.0,1,4,1.0,1
2021,113109917,0.406569879394988,Female,29.0,Secondary,5,0,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,143309249,0.909367177169183,Female,23.0,Secondary,5,1,Rural,1,0,1,,1,1,0.0,1,4,1.0,1
2021,188278918,0.505506347320878,Male,28.0,Secondary,5,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,209455438,1.62450937314616,Male,21.0,Secondary,3,1,Rural,1,0,1,,0,0,1.0,1,4,1.0,1
2021,138978362,2.51089377787006,Female,48.0,Primary or less,4,0,Rural,1,1,0,,0,0,1.0,2,4,5.0,0
2021,200009281,3.00413110804992,Female,24.0,Primary or less,1,1,Rural,0,0,0,,1,0,1.0,1,4,3.0,0
2021,130855393,1.04265982875923,Male,18.0,Secondary,5,1,Urban,0,0,0,,1,1,1.0,2,4,3.0,0
2021,125921339,1.39530648231318,Male,38.0,Primary or less,2,1,Rural,0,0,0,,1,0,1.0,2,4,5.0,0
2021,174369515,0.968817648620432,Female,22.0,Secondary,4,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,144956503,0.508794467750405,Male,27.0,Secondary,4,0,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,136361003,0.266955458856948,Female,34.0,Secondary,1,1,Rural,1,1,1,,1,1,1.0,1,4,1.0,1
2021,164105084,0.324871983326184,Female,52.0,Primary or less,3,1,Rural,0,0,0,,0,0,1.0,2,4,5.0,0
2021,127071311,0.764882574880061,Female,32.0,Secondary,4,0,Urban,1,1,0,,1,0,1.0,2,4,5.0,1
2021,147303657,0.484976406806914,Male,23.0,Secondary,4,1,Urban,1,0,1,,1,0,0.0,2,4,5.0,1
2021,126962333,0.981438655100944,Female,15.0,Secondary,1,1,Urban,1,1,1,,1,1,1.0,1,4,4.0,1
2021,208444036,0.902490196468167,Male,64.0,Primary or less,5,0,Rural,0,0,0,,0,0,1.0,2,4,5.0,0
2021,152301350,0.266955458856948,Male,26.0,Secondary,1,0,Rural,0,0,0,,0,1,1.0,2,4,1.0,0
2021,139356114,3.00413110804992,Female,52.0,Primary or less,1,1,Urban,1,0,1,,1,0,1.0,2,4,2.0,1
2021,118694987,0.360414835769671,Male,20.0,Secondary,5,1,Urban,1,0,1,,0,0,1.0,1,4,1.0,1
2021,162602255,2.72815196468522,Female,21.0,Primary or less,2,1,Rural,1,1,1,,1,1,1.0,2,4,1.0,1
2021,166850991,2.2765754193817,Female,28.0,Primary or less,3,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,198671016,0.948113404217879,Male,45.0,Secondary,1,1,Urban,1,0,1,,1,0,1.0,2,4,1.0,1
2021,147923810,1.05683826963302,Female,27.0,Secondary,3,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,183243809,1.5843785949047,Male,24.0,Secondary,3,1,Urban,1,1,1,,1,0,1.0,1,4,1.0,1
2021,165194152,1.17443544278054,Male,16.0,Primary or less,1,0,Urban,0,0,0,,0,1,1.0,2,4,5.0,0
2021,196299101,0.764882574880061,Female,30.0,Secondary,4,0,Rural,0,0,0,,1,1,1.0,1,4,1.0,0
2021,119333541,2.13089152688567,Female,32.0,Secondary,2,1,Rural,1,1,1,,1,0,1.0,1,4,5.0,1
2021,200534398,1.40911769284403,Female,25.0,Secondary,3,1,Urban,1,0,1,,1,0,1.0,1,4,2.0,1
2021,182367341,3.00413110804992,Male,42.0,Primary or less,5,1,Urban,1,1,0,,1,1,0.0,2,4,1.0,1
2021,166689140,0.409631981457156,Female,32.0,Secondary,3,1,Urban,0,0,0,,1,1,1.0,2,4,1.0,0
2021,173323864,0.972709184890361,Male,27.0,Primary or less,3,1,Rural,1,0,1,,1,1,1.0,1,4,1.0,1
2021,120623967,0.678392623667206,Male,31.0,Secondary,2,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,165937604,0.921161016577988,Male,18.0,Secondary,4,0,Urban,0,0,0,,1,0,1.0,1,4,5.0,0
2021,141354921,0.720829671539341,Male,22.0,Secondary,3,1,Urban,1,1,1,,0,1,1.0,1,4,1.0,1
2021,193313055,0.266955458856948,Female,18.0,Secondary,2,1,Rural,1,1,1,,1,1,1.0,1,4,1.0,1
2021,200745121,0.266955458856948,Female,43.0,Primary or less,5,1,Rural,1,1,1,,1,1,1.0,2,4,5.0,1
2021,181617721,0.805692665842827,Male,21.0,Secondary,3,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,208242769,1.26750287592376,Male,23.0,Primary or less,2,0,Urban,0,0,0,,0,0,,4,5,6.0,0
2021,203007433,1.23818898967057,Female,40.0,Secondary,5,1,Urban,1,1,1,,0,1,1.0,1,4,1.0,1
2021,196293140,1.9860057189214,Female,18.0,Secondary,1,1,Rural,1,0,1,,1,1,1.0,1,4,1.0,1
2021,128781406,1.12294909495285,Female,18.0,Secondary,4,1,Urban,1,0,1,,0,1,1.0,1,4,1.0,1
2021,160287324,0.892511190365908,Male,31.0,Secondary,3,1,Rural,1,0,1,,1,1,1.0,1,4,3.0,1
2021,123649772,1.21909504020661,Female,20.0,Secondary,2,0,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,182482043,1.7195051652154,Male,48.0,Primary or less,1,0,Rural,0,0,0,,0,0,1.0,2,4,3.0,0
2021,181583541,1.40911769284403,Female,29.0,Primary or less,4,1,Urban,1,0,1,,1,1,1.0,1,4,2.0,1
2021,189923964,2.4317729622259,Male,32.0,Primary or less,2,1,Rural,1,0,1,,1,1,1.0,1,4,1.0,1
2021,149913309,1.25983036623294,Male,35.0,Primary or less,1,1,Urban,0,0,0,,0,0,0.0,2,4,5.0,0
2021,132714494,0.266955458856948,Female,30.0,Secondary,5,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,147589571,0.411010790989823,Female,22.0,Secondary,1,1,Rural,0,0,0,,0,0,1.0,2,4,5.0,0
2021,161419640,1.76660563973208,Female,20.0,Secondary,4,0,Urban,1,0,1,,0,0,1.0,1,4,4.0,1
2021,127512517,0.294891710916482,Male,20.0,Secondary,1,0,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,175075679,0.46741379580392,Male,17.0,Secondary,2,0,Rural,0,0,0,,1,0,1.0,2,4,5.0,0
2021,173206557,1.36232810647816,Male,38.0,Secondary,2,1,Rural,1,1,1,,1,1,1.0,2,4,1.0,1
2021,180001025,1.09752699498932,Male,37.0,Primary or less,3,0,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,116311416,0.322743977900777,Male,26.0,Secondary,3,1,Urban,0,0,0,,1,0,1.0,2,4,1.0,0
2021,156370390,1.62450937314616,Male,19.0,Secondary,3,0,Rural,1,0,1,,0,1,1.0,1,4,2.0,1
2021,182143611,0.266955458856948,Female,22.0,Secondary,5,1,Rural,1,1,0,,1,0,1.0,1,4,5.0,1
2021,172677055,1.0270155306639,Female,30.0,Primary or less,3,1,Rural,0,0,0,,1,1,1.0,1,4,1.0,0
2021,157856693,0.266955458856948,Female,54.0,Secondary,2,1,Rural,1,1,0,,0,0,1.0,2,4,5.0,0
2021,209566988,1.12457601158014,Female,31.0,Secondary,3,1,Urban,1,0,1,,1,1,1.0,2,4,1.0,1
2021,149526429,0.266955458856948,Female,20.0,Secondary,4,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,179274087,1.54052329599585,Female,31.0,Primary or less,3,1,Rural,0,0,0,,1,1,1.0,2,4,5.0,0
2021,165592839,1.07524414140175,Female,30.0,Primary or less,2,1,Rural,0,0,0,,1,1,1.0,2,4,3.0,0
2021,197173260,0.281664745069387,Male,18.0,Secondary,5,1,Urban,0,0,0,,0,0,0.0,2,4,5.0,0
2021,176717986,0.294891710916482,Male,20.0,Primary or less,3,0,Rural,0,0,0,,1,0,0.0,2,4,5.0,0
2021,203582053,0.392575462040378,Female,23.0,Secondary,3,1,Rural,1,0,1,,1,1,1.0,1,4,1.0,1
2021,145893156,1.09752699498932,Male,37.0,Primary or less,2,0,Rural,1,0,1,,0,1,1.0,2,4,5.0,1
2021,206484262,0.537128443895219,Male,23.0,Primary or less,3,1,Urban,0,0,0,,1,1,1.0,1,4,4.0,0
2021,170799717,0.341635166256595,Male,28.0,Secondary,1,0,Urban,1,0,1,,0,1,1.0,1,4,1.0,1
2021,201864795,3.00413110804992,Female,40.0,Primary or less,3,1,Urban,1,1,0,,1,1,1.0,2,4,5.0,1
2021,121226621,1.16623384773119,Male,19.0,Secondary,1,1,Rural,1,0,1,,1,0,1.0,1,4,1.0,1
2021,122234823,1.21450210080164,Male,36.0,Secondary,1,1,Rural,1,0,1,,1,1,1.0,2,4,1.0,1
2021,155123200,0.353960525770217,Female,37.0,,3,1,Rural,1,0,1,,1,1,1.0,2,4,5.0,1
2021,131381253,0.346771984300697,Male,25.0,Secondary,5,1,Urban,1,1,0,,1,1,1.0,1,4,1.0,1
2021,133092522,0.813139758789976,Female,29.0,Secondary,3,1,Urban,0,0,0,,0,1,1.0,2,4,5.0,0
2021,136190085,0.336812903666578,Male,40.0,Secondary,3,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,183821651,1.15619282806992,Female,19.0,Secondary,2,0,Urban,0,0,0,,0,0,1.0,1,4,1.0,0
2021,115880890,0.353960525770217,Female,39.0,Tertiary+,5,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,141661982,0.709141725250344,Female,25.0,Secondary,4,1,Urban,1,0,1,,1,0,1.0,1,4,5.0,1
2021,121398815,0.811584614897426,Male,25.0,Primary or less,1,1,Rural,0,0,0,,0,0,1.0,2,4,5.0,0
2021,155383478,1.57858721703317,Female,28.0,Secondary,4,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,200595328,0.369859106770824,Female,30.0,Secondary,5,1,Urban,1,1,1,,1,0,1.0,1,4,1.0,1
2021,145458449,0.981438655100944,Female,18.0,Secondary,1,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,134179113,0.583410898060166,Male,29.0,Secondary,4,1,Urban,1,0,1,,1,0,1.0,1,4,4.0,1
2021,169072617,2.0540310613278,Female,26.0,Primary or less,2,1,Rural,0,0,0,,1,1,0.0,2,4,5.0,0
2021,168425090,2.43137699929115,Male,16.0,Primary or less,2,1,Rural,1,1,0,,1,1,1.0,2,4,1.0,1
2021,125410525,0.864005952888565,Female,19.0,Primary or less,5,0,Urban,0,0,0,,0,0,1.0,2,4,5.0,0
2021,151661263,1.26750287592376,Male,21.0,Secondary,2,1,Urban,0,0,0,,1,1,1.0,1,4,1.0,0
2021,185388722,0.406615797982485,Female,36.0,Secondary,5,1,Urban,1,1,0,,1,1,1.0,1,4,5.0,0
2021,166374836,3.00413110804992,Female,40.0,Primary or less,3,1,Rural,0,0,0,,1,0,0.0,2,4,5.0,0
2021,157766721,0.266955458856948,Female,40.0,Secondary,1,0,Rural,0,0,0,,0,1,1.0,2,4,5.0,0
2021,113244676,1.51477143514467,Male,38.0,Primary or less,2,0,Rural,0,0,0,,1,0,1.0,2,4,1.0,0
2021,198217390,0.847990779584008,Male,28.0,Secondary,1,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,156825481,0.848424245166154,Male,27.0,Secondary,2,1,Rural,1,0,1,,0,1,1.0,1,4,3.0,1
2021,169944957,0.631434886813266,Female,30.0,Tertiary+,4,0,Urban,1,0,1,,1,0,1.0,1,4,5.0,1
2021,150923241,0.458225320264711,Female,32.0,Primary or less,2,1,Rural,0,0,0,,0,1,1.0,2,4,3.0,0
2021,132594692,0.771465351912713,Male,25.0,Primary or less,1,1,Rural,0,0,0,,0,0,0.0,2,4,5.0,0
2021,158735442,0.342026499354155,Male,45.0,Secondary,3,1,Urban,1,0,1,,1,1,1.0,1,4,1.0,1
2021,133819300,0.614040585860566,Male,26.0,Secondary,4,1,Rural,1,0,1,,1,1,1.0,2,4,1.0,1
2021,210960456,0.533844397449787,Female,42.0,Primary or less,2,1,Rural,0,0,0,,1,1,1.0,2,4,3.0,0
2021,126394246,0.266955458856948,Male,36.0,Tertiary+,5,0,Urban,1,1,0,,1,1,1.0,1,4,1.0,1
2021,132187037,0.867144621052439,Female,18.0,Secondary,2,1,Rural,1,1,1,,1,1,1.0,1,4,1.0,1
2021,200713124,1.0270155306639,Female,28.0,Primary or less,4,1,Rural,0,0,0,,0,1,0.0,2,4,5.0,0
2021,197255515,0.505506347320878,Male,30.0,Primary or less,3,1,Rural,0,0,0,,1,1,1.0,2,4,5.0,0
2021,114113425,1.23981267292636,Male,18.0,Secondary,4,0,Urban,0,0,0,,0,1,0.0,2,4,5.0,0
2021,112796333,1.04265982875923,Male,19.0,Secondary,5,1,Urban,1,0,1,,0,1,1.0,1,4,2.0,1
2021,148804721,0.684636946883395,Male,30.0,Primary or less,3,1,Urban,0,0,0,,1,1,0.0,2,4,2.0,0
2021,147026988,1.5843785949047,Male,19.0,Secondary,2,1,Urban,0,0,0,,1,1,1.0,1,4,1.0,0
2021,151669345,1.14092242849911,Male,25.0,Primary or less,5,1,Urban,0,0,0,,1,0,1.0,1,4,4.0,0
2021,167404448,0.872232475843341,Male,21.0,Secondary,3,1,Urban,1,0,1,,1,1,1.0,1,4,5.0,1
2021,193519476,1.26480065604308,Female,36.0,Primary or less,2,1,Rural,0,0,0,,1,1,1.0,2,4,1.0,0
2021,139631430,0.266955458856948,Female,45.0,Primary or less,1,1,Rural,0,0,0,,0,1,1.0,2,4,5.0,0
2021,144367244,0.906082848366529,Male,26.0,Secondary,2,1,Urban,1,1,0,,1,0,1.0,1,4,1.0,1
2021,120687581,0.782956961853692,Male,18.0,Primary or less,4,1,Rural,0,0,0,,0,0,1.0,2,4,2.0,0
2021,142280058,0.785150924080756,Female,23.0,Secondary,3,1,Rural,0,0,0,,1,0,0.0,2,4,3.0,0
2021,167021425,2.59115510016604,Male,60.0,Primary or less,4,0,Rural,0,0,0,,1,1,0.0,2,4,1.0,0
2021,136798024,1.70471322150854,Female,28.0,Secondary,2,1,Rural,1,0,1,,1,0,0.0,2,4,1.0,1
2021,195435687,0.289655741750467,Male,39.0,Primary or less,5,1,Urban,1,0,1,,1,1,1.0,2,4,1.0,1
2021,188798010,1.22808117172113,Male,33.0,Primary or less,3,1,Rural,1,1,0,,0,0,1.0,1,4,2.0,0
2021,162361232,0.73692881326239,Male,22.0,Secondary,5,1,Urban,1,0,1,,0,0,1.0,1,4,2.0,1
2021,182386834,1.29600892933285,Female,18.0,Secondary,3,0,Urban,1,0,1,,1,0,1.0,1,4,1.0,1
2021,143705609,0.693543968601393,Male,27.0,Secondary,5,0,Urban,0,0,0,,0,1,1.0,2,4,5.0,0
2021,164520776,0.921161016577988,Male,18.0,Secondary,5,1,Urban,0,0,0,,1,1,1.0,1,4,1.0,0
2021,192353194,0.86235352651753,Male,22.0,Primary or less,1,0,Rural,0,0,0,,0,0,1.0,2,4,5.0,0
2021,114840564,0.702299840546111,Male,50.0,Secondary,4,0,Rural,1,0,1,,1,1,1.0,1,4,5.0,1
2021,181989543,0.731576145868557,Female,26.0,Secondary,4,1,Urban,1,1,1,,1,1,1.0,1,4,1.0,1
2021,177249970,0.266955458856948,Female,32.0,Secondary,5,1,Rural,1,0,1,,1,1,1.0,1,4,1.0,1
2021,137083910,0.368431162410496,Male,25.0,Primary or less,2,1,Rural,0,0,0,,1,1,0.0,2,4,5.0,0
2021,118938206,0.771465351912713,Male,33.0,Primary or less,4,0,Rural,1,1,0,,0,1,1.0,2,4,5.0,0
2021,116291399,0.805169917479574,Male,39.0,Primary or less,5,1,Urban,1,0,1,,1,0,1.0,1,4,1.0,1
2021,159508980,2.46945818904355,Male,38.0,Primary or less,2,0,Urban,1,0,1,,0,0,1.0,2,4,1.0,1
2021,175785557,0.552696609946793,Male,,Secondary,4,1,Urban,1,0,1,,0,0,1.0,1,4,6.0,1
